logInt	palbo	ox	time	cellID	pepIndex
14.3685152441839	0	0	4	21	2
15.7094592797558	0	0	8	21	2
14.4259309340863	0	0	16	21	2
12.8723158134229	0	0	0	21	3
14.6136756502642	0	0	4	21	3
13.5913546881358	0	0	8	21	3
13.3183708055632	0	0	16	21	3
13.1897007180311	0	0	0	21	4
12.6549623122703	0	0	4	21	4
13.1289639517392	0	0	8	21	4
13.1665964332472	0	0	16	21	4
5.26790095836235	0	0	0	21	5
7.93796130493859	0	0	4	21	5
6.0673184725513	0	0	8	21	5
6.61434213610029	0	0	16	21	5
11.3610322289862	0	0	0	21	6
11.2575945448266	0	0	4	21	6
11.6767897465425	0	0	8	21	6
12.4541555458883	0	0	16	21	6
3.45374664014057	0	0	0	21	7
7.21694369776981	0	0	4	21	7
5.0072085326367	0	0	8	21	7
6.4203000159078	0	0	16	21	7
11.5856226039631	0	0	0	21	8
12.2288360087686	0	0	4	21	8
12.8641648049794	0	0	8	21	8
12.7888991915578	0	0	16	21	8
7.52042900781132	0	0	0	22	1
5.81710368705583	0	0	4	22	1
7.29283269754741	0	0	8	22	1
7.2683101322251	0	0	16	22	1
14.6562077363639	0	0	0	22	2
12.4643429486503	0	0	4	22	2
12.9627233430265	0	0	8	22	2
14.9079735653318	0	0	16	22	2
13.380983482482	0	0	0	22	3
15.1264213362159	0	0	4	22	3
12.2580260888352	0	0	8	22	3
12.2535586169007	0	0	16	22	3
10.8143393302689	0	0	0	22	4
14.0104855857044	0	0	4	22	4
10.879151889806	0	0	8	22	4
11.6710426164909	0	0	16	22	4
3.86917312804799	0	0	0	22	5
5.50601920543614	0	0	4	22	5
4.70753660720699	0	0	8	22	5
5.71594489434419	0	0	16	22	5
10.5634544094421	0	0	0	22	6
8.92547235700388	0	0	4	22	6
11.3171956709625	0	0	8	22	6
8.94474247418623	0	0	16	22	6
4.64199337245722	0	0	0	22	7
4.64992484725956	0	0	4	22	7
4.67873917294002	0	0	8	22	7
2.88356475092148	0	0	16	22	7
12.7776661115094	0	0	0	22	8
11.8343901886264	0	0	4	22	8
10.436682698848	0	0	8	22	8
10.738343671768	0	0	16	22	8
8.65989197954353	0	0	0	23	1
7.4876697107607	0	0	4	23	1
7.30175387902182	0	0	8	23	1
9.44200052123412	0	0	16	23	1
15.9992663615293	0	0	0	23	2
15.6433928952941	0	0	4	23	2
13.849166445035	0	0	8	23	2
14.1283989068059	0	0	16	23	2
14.5433891978592	0	0	0	23	3
15.349072378918	0	0	4	23	3
12.5964975467981	0	0	8	23	3
13.9874573834688	0	0	16	23	3
13.1768251773516	0	0	0	23	4
12.9638171890007	0	0	4	23	4
13.6633581549434	0	0	8	23	4
13.8920157982852	0	0	16	23	4
6.57403339353042	0	0	0	23	5
4.79318589649811	0	0	4	23	5
5.06574265953428	0	0	8	23	5
4.74639986718824	0	0	16	23	5
8.44766205277235	0	0	0	23	6
10.867017815445	0	0	4	23	6
9.95333823020001	0	0	8	23	6
9.01735183471018	0	0	16	23	6
3.48942929416983	0	0	0	23	7
4.57294983967617	0	0	4	23	7
4.89724164146312	0	0	8	23	7
2.66736238045282	0	0	16	23	7
11.7012242386347	0	0	0	23	8
11.6796684180632	0	0	4	23	8
11.7333016638862	0	0	8	23	8
12.2243506848839	0	0	16	23	8
6.37628625975771	0	0	0	24	1
6.80709142526877	0	0	4	24	1
7.11914263478039	0	0	8	24	1
6.29532214911455	0	0	16	24	1
13.7368228110204	0	0	0	24	2
12.4437407584987	0	0	4	24	2
12.6265379228256	0	0	8	24	2
14.4150011394104	0	0	16	24	2
12.1467283840486	0	0	0	24	3
11.2407934706349	0	0	4	24	3
12.8840135338688	0	0	8	24	3
13.3607207094527	0	0	16	24	3
11.8441873564026	0	0	0	24	4
10.3181481021964	0	0	4	24	4
10.459198715117	0	0	8	24	4
10.5728300355362	0	0	16	24	4
1.37913061796707	0	0	0	24	5
4.97239252633576	0	0	4	24	5
5.49250749958291	0	0	8	24	5
6.77629018957771	0	0	16	24	5
9.52031597390718	0	0	0	24	6
9.45209184495431	0	0	4	24	6
9.78703022331369	0	0	8	24	6
9.3335781023118	0	0	16	24	6
2.742608536823	0	0	0	24	7
3.7015325536015	0	0	4	24	7
3.39938108698406	0	0	8	24	7
4.69399991000488	0	0	16	24	7
12.5922382600727	0	0	0	24	8
11.2113859764284	0	0	4	24	8
10.9601262826488	0	0	8	24	8
11.6855171674129	0	0	16	24	8
6.96673017237077	0	0	0	25	1
5.95130229958983	0	0	4	25	1
5.74938213437824	0	0	8	25	1
7.61068554967934	0	0	16	25	1
15.0826030364141	0	0	0	25	2
13.6767431339146	0	0	4	25	2
13.7917696149007	0	0	8	25	2
12.6475098307791	0	0	16	25	2
13.6252718638923	0	0	0	25	3
